uniprot_id,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi,contrast,gene,protein,description
A0A096MIV5,-0.02009016528998231,-0.11017187549144965,0.06999154491148503,23.92486811782867,-0.4623773134807427,-5.653775317961673,0.6483274289763534,0.9389207874579559,-0,-0,0.9913315274033867,0,CTLvPHE,Abcf2,A0A096MIV5_RAT,ATP binding cassette subfamily F member 2
A0A096MJA9,-0.03966135476865773,-0.121595953116825,0.04227324357950954,23.06412812494928,-1.0035750273301873,-5.290979992329599,0.32643799289089137,0.857109620900117,-0,-0,0.9565698252234294,0,CTLvPHE,Asph,A0A096MJA9_RAT,Aspartyl/asparaginyl beta-hydroxylase
A0A096MJE3,0.30729900849847525,-0.1384868386438381,0.7530848556407885,22.92912063924975,1.429172045206882,-4.8376452233079705,0.16692826230314312,0.7925205792665616,0,0,0.5768782972609711,0,CTLvPHE,Gspt2,A0A096MJE3_RAT,G1 to S phase transition 2
A0A096MJL4,0.29039539789801516,-0.16963109432115686,0.7504218901171872,14.155169225295396,1.308749464059578,-4.979639749629584,0.2040562412573033,0.8065242221165771,0,0,0.630310500951004,0,CTLvPHE,Tlk1,A0A096MJL4_RAT,Tousled-like kinase 1
A0A096MJM8,0.13850007792132502,-0.32403003971348593,0.6010301955561359,17.442192763837195,0.6208113248875033,-5.57410923174419,0.5410694601275219,0.9105499936474765,0,0,0.9184500088870712,0,CTLvPHE,Las1l,A0A096MJM8_RAT,"LAS1-like, ribosome biogenesis factor"
A0A096MJX5,-0.03872542013537483,-0.2475749764096834,0.17012413613893373,18.592614196802682,-0.38442552075653896,-5.684597611722772,0.70433462778085,0.945925449404016,-0,-0,0.9865183761567587,0,CTLvPHE,C3h9orf78,A0A096MJX5_RAT,Similar to human chromosome 9 open reading frame 78
A0A096MJY1,0.15482676176662835,-0.01990870853946808,0.3295622320727248,24.294974724662925,1.8370229727302003,-4.285034225862926,0.07968258250658207,0.729459196910881,1,0,0.6759298922083471,0,CTLvPHE,Gpc6,A0A096MJY1_RAT,Glypican 6
A0A096MJZ0,-0.089691232640273455,-0.2781206343082778,0.09873816902773089,20.58681232174585,-0.9868495641278752,-5.305926032239781,0.33439045759211805,0.857109620900117,-0,-0,0.9064205511754667,0,CTLvPHE,Dnal1,DNAL1_RAT,Dynein axonemal light chain 1
A0A096MK48,0.13047284754576083,-0.1264988366078556,0.38744453169937726,21.641376981320573,1.0526512248621207,-5.24581975639963,0.3038665166844342,0.8483825245925799,0,0,0.8560599077650786,0,CTLvPHE,Serf1,A0A096MK48_RAT,Small EDRK-rich factor 1
A0A096MK61,-0.10307663127359135,-0.21368744812461388,0.007534185577431185,24.58149650318869,-1.93202279936719,-4.141956837256133,0.06626740263105692,0.7185190036883456,-1,-0,0.7559682735414714,0,CTLvPHE,Crtap,A0A096MK61_RAT,Cartilage associated protein
A0A096MK89,-0.08618976726631544,-0.34232734734722936,0.16994781281459848,27.503351215814856,-0.6976410643360309,-5.527398784289067,0.49267145783111677,0.9014620450182257,-0,-0,0.9408092833206508,0,CTLvPHE,Adgrv1,A0A096MK89_RAT,Adhesion G-protein coupled receptor V1
A0A096MKB0,0.10944536199113131,-0.30732919955983745,0.5262199235421001,19.278496718958785,0.5444346890687077,-5.615339677537473,0.5915899495018344,0.9273355614126318,0,0,0.9441668160443776,0,CTLvPHE,Rab24,A0A096MKB0_RAT,"RAB24, member RAS oncogene family"
A0A096MKC0,-0.09530630496616155,-0.23134655446068722,0.040733944528364124,22.0284557255528,-1.4524588682352264,-4.809008247512668,0.16041491153345092,0.7925205792665616,-0,-0,0.8399526651654584,0,CTLvPHE,Gigyf2,A0A096MKC0_RAT,GRB10 interacting GYF protein 2
A0A096MKD1,0.2085380848893621,-0.4258522753149736,0.8429284450936978,20.488951935934686,0.6815197342173589,-5.537631674709088,0.502617449672489,0.9040342302118196,0,0,0.8663565304455719,0,CTLvPHE,Eef1akmt1,A0A096MKD1_RAT,EEF1A lysine methyltransferase 1
A0A096MKE9,0.005060190821755128,-0.21852685962527696,0.22864724126878722,21.28886278642014,0.04692128289708224,-5.752931131234268,0.9629970889308378,0.9954504671600227,0,0,0.999809224261158,0,CTLvPHE,Lig3,A0A096MKE9_RAT,DNA ligase
A0A096MKH2,0.04053420229598359,-0.21488382346219898,0.29595222805416616,25.445917406940662,0.3290180446202687,-5.703103731035153,0.745237403226029,0.9545871428316353,0,0,0.9881515705959908,0,CTLvPHE,Vta1,A0A096MKH2_RAT,Vesicle trafficking 1
A0A0G2JT63,-0.07647044345540976,-0.1638204307504495,0.010879543839629968,23.10450281284422,-1.815015727414018,-4.317457180864134,0.08310810632229823,0.729459196910881,-1,-0,0.826769888000594,0,CTLvPHE,Cyfip2,A0A0G2JT63_RAT,Cytoplasmic FMR1-interacting protein
A0A0G2JT78,-0.10920706937685765,-0.3484788652760516,0.1300647265223363,20.725632637007767,-0.9462564952191262,-5.341249991837153,0.3542424534296167,0.8649025301346901,-0,-0,0.8928539825606422,0,CTLvPHE,Rab6b,A0A0G2JT78_RAT,Ras-related protein Rab-6B
A0A0G2JT90,0.03759792158122366,-0.22487350306841886,0.3000693462308662,18.797403067887483,0.2969828969336399,-5.712505912408454,0.7692509072496013,0.96007453473615,0,0,0.9901851167054999,0,CTLvPHE,Ash2l,A0A0G2JT90_RAT,ASH2 like histone lysine methyltransferase complex subunit
A0A0G2JTA4;A0ABK0LK09,0.04074916791629235,-0.19132191202089938,0.2728202478534841,22.19843913991961,0.3640385298907519,-5.691736835652616,0.7192864068886009,0.945925449404016,0,0,0.9866630617443709,0,CTLvPHE,Gvin1;Gvinp1,A0A0G2JTA4_RAT;A0ABK0LK09_RAT,"GTPase, very large interferon inducible 1"
A0A0G2JTR4,0.011489596344329556,-0.21316470132328907,0.23614389401194819,19.677420812067464,0.10603266333162972,-5.748672910231124,0.9165123135376979,0.9914627084566292,0,0,0.9989988410541419,0,CTLvPHE,Abr,ABR_RAT,Active breakpoint cluster region-related protein
A0A0G2JTX2,0.07796836921200878,-0.12329026894458209,0.2792270073685996,25.326963337052117,0.8031812307252497,-5.454817520594651,0.43041781140459134,0.8829433030032582,0,0,0.936386230199192,0,CTLvPHE,Praf2,A0A0G2JTX2_RAT,PRA1 family protein
A0A0G2JTZ9,-0.0030525587623166928,-0.2927271296553249,0.2866220121306915,22.15432025128418,-0.021847577607432413,-5.753743443182506,0.982765458772571,0.9965609838205503,-0,-0,0.9999469333312588,0,CTLvPHE,Abcg3l2,A0A0G2JTZ9_RAT,"ATP-binding cassette, subfamily G (WHITE), member 3-like 3"
A0A0G2JU15,0.21181746396117163,-0.1316554646623837,0.555290392584727,19.526023628270348,1.2785534280628814,-5.013604677145239,0.21430909696648612,0.8135620221334378,0,0,0.7216102903600441,0,CTLvPHE,Ptcd3,A0A0G2JU15_RAT,Small ribosomal subunit protein mS39
A0A0G2JU45,0.12532050523862281,-0.4675180640513217,0.7181590745285673,17.26931166984668,0.43826351409006825,-5.663905087668736,0.6654462360631319,0.9415184269563652,0,0,0.9502380755686464,0,CTLvPHE,Trmt5,A0A0G2JU45_RAT,tRNA (guanine(37)-N1)-methyltransferase
A0A0G2JU49,-0.25268917427306903,-0.5203081835581496,0.014929835012011505,21.179560439375788,-1.9575790461762217,-4.102626853066482,0.06301580860198526,0.7185190036883456,-1,-0,0.49731766840689057,0,CTLvPHE,Mtx1,A0A0G2JU49_RAT,Metaxin-1
A0A0G2JU91,0.07680935282736101,-0.1753005492471098,0.3289192549018318,21.071271239872548,0.6316461192839069,-5.567838282954717,0.5340931699825171,0.9096362838511736,0,0,0.9529682684304954,0,CTLvPHE,Ncor2,A0A0G2JU91_RAT,Nuclear receptor co-repressor 2
A0A0G2JUC8,-0.176444570687746,-0.7338864297307924,0.38099728835530045,22.10363565044021,-0.6562334323798368,-5.553221354070449,0.5184438394770514,0.9041351104204995,-0,-0,0.8905548376618483,0,CTLvPHE,Rbx1,A0A0G2JUC8_RAT,cullin-RING-type E3 NEDD8 transferase
A0A0G2JUC9,0.15250330530031064,-0.3966074881860312,0.7016140987866525,16.938108434772293,0.5757963482162436,-5.599042246582945,0.5705660046216985,0.9190936987592458,0,0,0.9179855458163027,0,CTLvPHE,Herc2,A0A0G2JUC9_RAT,E3 ubiquitin-protein ligase HERC2
A0A0G2JUG7,0.1425131271729967,-0.1434341300163688,0.42846038436236217,19.070550916410017,1.0332812884338314,-5.263875582510413,0.31263961695635417,0.8537245634801074,0,0,0.8472998758505603,0,CTLvPHE,Iqsec1,IQEC1_RAT,IQ motif and SEC7 domain-containing protein 1
A0A0G2JUH2,-0.018402369547988684,-0.17215108690795655,0.13534634781197918,24.096059521601635,-0.2481486269185537,-5.725001438332175,0.8063089587927905,0.9649311674438997,-0,-0,0.9960460230286811,0,CTLvPHE,Ddx19b,A0A0G2JUH2_RAT,RNA helicase
A0A0G2JUH4,-0.011078530617229632,-0.5840238632823809,0.5618668020479216,15.633089961174186,-0.040088389229102066,-5.753211205048693,0.9683823501613065,0.9959511518668269,-0,-0,0.9996441292049587,0,CTLvPHE,Pnkp,A0A0G2JUH4_RAT,Polynucleotide kinase 3'-phosphatase
A0A0G2JUK2,-0.061217270163115955,-0.24234828657747995,0.11991374625124804,22.30524645731467,-0.7006978183398972,-5.525432822202101,0.49079839673222336,0.9014620450182257,-0,-0,0.9573658542722229,0,CTLvPHE,Lsm14a,A0A0G2JUK2_RAT,LSM14A mRNA processing body assembly factor
A0A0G2JUU7,0.04475921088491219,-0.2138757469420559,0.3033941687118803,18.22657149846442,0.35879371453367825,-5.693511429405925,0.7231518821645683,0.945925449404016,0,0,0.985596663081436,0,CTLvPHE,Tubgcp3,A0A0G2JUU7_RAT,Tubulin gamma complex component 3
A0A0G2JUY1,-0.3986193427965219,-1.0962311623504077,0.29899247675736396,21.684720038970273,-1.1846612109210588,-5.1148789670262715,0.24872632009845486,0.8272516916215737,-0,-0,0.5742790839297176,0,CTLvPHE,Nedd4l,A0A0G2JUY1_RAT,HECT-type E3 ubiquitin transferase
A0A0G2JV12,0.019887677641580837,-0.3430908855664467,0.38286624084960835,21.786113843216555,0.11359330218024286,-5.7478910606618365,0.910585056423773,0.9914526010812535,0,0,0.9981388956752196,0,CTLvPHE,Col15a1,A0A0G2JV12_RAT,Collagen type XV alpha 1 chain
A0A0G2JV24,0.1697747390297799,0.06156087727341482,0.277988600786145,25.770414943212348,3.25266851580256,-1.7675693176420282,0.0036317242981183813,0.3878681550390431,1,0,0.385273199499933,0,CTLvPHE,Thbs1,A0A0G2JV24_RAT,Thrombospondin-1
A0A0G2JV49,0.15907566140170815,-0.1045681270055221,0.4227194498089384,18.549046147382995,1.250938111628416,-5.044077418611283,0.22402918397150506,0.8170868304317167,0,0,0.7882233100218976,0,CTLvPHE,Ppp6r2,A0A0G2JV49_RAT,"Protein phosphatase 6, regulatory subunit 2"
A0A0G2JVL6,-0.006126753424005926,-0.19979936367532306,0.1875458568273112,23.352986838133173,-0.06558610294840991,-5.751941949484331,0.9482966056303481,0.9936435795204326,-0,-0,0.9996747961076013,0,CTLvPHE,Ndufa8,A0A0G2JVL6_RAT,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8
A0A0G2JVP5,-0.07948085351113221,-0.19258199991658737,0.03362029289432296,24.442303887081362,-1.4569516688450652,-4.8034401793452846,0.15918219558910454,0.7925205792665616,-0,-0,0.864103756067166,0,CTLvPHE,Paip1,A0A0G2JVP5_RAT,Polyadenylate-binding protein-interacting protein 1
A0A0G2JVT8,0.029089532247684957,-0.09068568242064161,0.14886474691601154,20.616362826839712,0.503523112498802,-5.635266302483009,0.6195750227168253,0.9313034876879982,0,0,0.9861707311711008,0,CTLvPHE,Samd9l,A0A0G2JVT8_RAT,Sterile alpha motif domain containing 9 like
A0A0G2JW34,0.06523240431821264,-0.4423975028316355,0.5728623114680608,17.907019346118044,0.26641938120580594,-5.720586619069797,0.7923843937668911,0.9635219392722773,0,0,0.9849344922533338,0,CTLvPHE,Cisd3,A0A0G2JW34_RAT,CDGSH iron sulfur domain 3
A0A0G2JW94,0.05528727262055355,-0.08271206454689117,0.19328660978799828,23.431893826798984,0.8306112249892128,-5.434383153111901,0.4150703665844402,0.8804328402156167,0,0,0.9525482684588448,0,CTLvPHE,Clint1,A0A0G2JW94_RAT,Clathrin interactor 1
A0A0G2JWA3,-0.03581815243184039,-0.2888535341290321,0.2172172292653513,18.167172608693978,-0.29347530188818044,-5.713477458021998,0.7718951315481655,0.96007453473615,-0,-0,0.9907693115205123,0,CTLvPHE,Xpo7,A0A0G2JWA3_RAT,Exportin 7
A0A0G2JWB6,-0.0503654693606137,-0.17749331484722033,0.07676237612599293,23.073065922152924,-0.8213756593508267,-5.441334971793722,0.4201988079633068,0.8804328402156167,-0,-0,0.9572714908209713,0,CTLvPHE,Pxdn,A0A0G2JWB6_RAT,Peroxidasin
A0A0G2JWG1,0.027038060871618086,-0.3464320810184492,0.40050820276168536,21.169705775976,0.15009605746048646,-5.743360232040699,0.8820492788641483,0.9835490652018726,0,0,0.9966122758852329,0,CTLvPHE,Man2a2,A0A0G2JWG1_RAT,Alpha-mannosidase
A0A0G2JWH3,-0.023507406721158475,-0.19821458560687583,0.15119977216455888,18.59236332422083,-0.27896107029393824,-5.717375956967356,0.7828665840763893,0.9620376945836542,-0,-0,0.9942620767884816,0,CTLvPHE,Ncapd2,A0A0G2JWH3_RAT,Condensin complex subunit 1
A0A0G2JWT6,-0.10548794249154625,-0.8932615996122084,0.6822857146291159,16.281049059821232,-0.2776201583920775,-5.717726226437139,0.7838825659570515,0.9620376945836542,-0,-0,0.9746411781013953,0,CTLvPHE,Pex16,A0A0G2JWT6_RAT,Peroxisomal membrane protein PEX16
A0A0G2JWW8,-0.03409598416113013,-0.36282251987660796,0.2946305515543477,23.50568535353004,-0.21503942879149612,-5.7322072985918435,0.8317071647077345,0.972077975093719,-0,-0,0.9937366640782024,0,CTLvPHE,Med30,A0A0G2JWW8_RAT,Mediator of RNA polymerase II transcription subunit 30
A0A0G2JWZ0;A0ABK0L886;D3ZS52,0.02203263829206037,-0.17968483511350633,0.22375011169762707,22.913690665143886,0.2264501512104981,-5.729839611883893,0.8229311793130385,0.9717267947811566,0,0,0.9957154249778729,0,CTLvPHE,Tmem258;Tmem258b;Tmem258l4,A0A0G2JWZ0_RAT;A0ABK0L886_RAT;D3ZS52_RAT,Dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit TMEM258
A0A0G2JX20,-0.07076870758410081,-0.39707017172649184,0.2555327565582902,17.02375356148981,-0.44964717781853336,-5.659189261348288,0.6573407927073769,0.9396152134674273,-0,-0,0.9707452521863242,0,CTLvPHE,Katnb1,A0A0G2JX20_RAT,Katanin p80 WD40 repeat-containing subunit B1
A0A0G2JX25,-0.06823824887246133,-0.40142549055932586,0.2649489928144032,17.03905769048178,-0.4246089463707832,-5.6694051201298254,0.6752239601730967,0.9422550384993911,-0,-0,0.9735579769931442,0,CTLvPHE,Gmpr2,A0A0G2JX25_RAT,GMP reductase
A0A0G2JX46,0.21699285637490462,-0.02706895962715783,0.46105467237696707,20.098044791904737,1.843296626774566,-4.275740778246005,0.07872879673743764,0.7281296939657198,1,0,0.5760615383213887,0,CTLvPHE,Kcmf1,A0A0G2JX46_RAT,E3 ubiquitin-protein ligase KCMF1
A0A0G2JXI6,-0.016839001686363986,-0.12195192062784903,0.08827391725512106,24.82684572777649,-0.3321313525535609,-5.702139211360605,0.7429172705406426,0.9528850819904799,-0,-0,0.9950084434376346,0,CTLvPHE,Cyrib,A0A0G2JXI6_RAT,CYFIP related Rac1 interactor B
A0A0G2JXM5,-0.15493812400219298,-0.39752233559748873,0.087646087593102745,20.29363254617824,-1.3241750221868365,-4.962031506812355,0.19896785589939503,0.8065242221165771,-0,-0,0.7786723276997376,0,CTLvPHE,Poldip3,A0A0G2JXM5_RAT,DNA polymerase delta interacting protein 3
A0A0G2JXN8,0.15263278913725387,-0.13628495562447196,0.4415505338989797,20.14601878250822,1.0952752002755426,-5.205034549270987,0.28518075809324905,0.844109304048016,0,0,0.8257212841554471,0,CTLvPHE,Osbpl8,A0A0G2JXN8_RAT,Oxysterol-binding protein
A0A0G2JXT6,0.2789672516503252,0.022106687268197145,0.5358278160324532,21.29102539573837,2.2516735250463857,-3.62645783299623,0.03460498395101313,0.6764964420439966,1,0,0.39126186863488377,0,CTLvPHE,Mtmr6,MTMR6_RAT,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR6"
A0A0G2JXT8,0.006183310199695313,-0.12494313957258874,0.13730975997197936,26.33559054888453,0.09776431497867304,-5.749466385868504,0.9230000609850995,0.9914627084566292,0,0,0.9995046789324609,0,CTLvPHE,Flnb,A0A0G2JXT8_RAT,Filamin B
A0A0G2JXT9,-0.0044084359893190594,-0.16379767170953208,0.15498079973089396,20.902242652425276,-0.05734230958591176,-5.752419301661177,0.9547874470034696,0.9951655758617817,-0,-0,0.9997960577549116,0,CTLvPHE,Arhgef17,A0A0G2JXT9_RAT,Rho guanine nucleotide exchange factor 17
A0A0G2JXZ1,-0.014193417347293291,-0.21092032492829677,0.18253349023371018,20.01123125531257,-0.14957976203742954,-5.74343304476683,0.8824518454328911,0.9835490652018726,-0,-0,0.9982266723545029,0,CTLvPHE,Cers5,A0A0G2JXZ1_RAT,Ceramide synthase 5
A0A0G2JY80,-0.11625367464824166,-0.5019365314622467,0.2694291821657634,19.773414944298754,-0.624922244677051,-5.571742203531156,0.5384168067240274,0.9096362838511736,-0,-0,0.9305539353922608,0,CTLvPHE,Tbl1x,A0A0G2JY80_RAT,TBL1X/Y related 1
A0A0G2JYE0,0.053906064502495354,-0.06517947629336117,0.1729916052983519,24.215077316995096,0.9384869186627526,-5.347856602025033,0.35813121520646063,0.8649025301346901,0,0,0.9461503814481644,0,CTLvPHE,Atxn2l,A0A0G2JYE0_RAT,Ataxin 2-like
A0A0G2JYF7,0.02850103980965102,-0.2982895102648182,0.35529158988412024,25.778106156809674,0.18081766033819488,-5.738577183760045,0.858157439806965,0.9778224698772009,0,0,0.9956497513551262,0,CTLvPHE,Ctnna2,A0A0G2JYF7_RAT,Catenin alpha-2
A0A0G2JYJ7,-0.010977012709442846,-0.14767521677297188,0.1257211913540862,23.901763697933564,-0.16648341978617595,-5.740919098348285,0.869289206910021,0.9809354140430995,-0,-0,0.9984635281763206,0,CTLvPHE,Rbms2,A0A0G2JYJ7_RAT,"RNA binding motif, single stranded interacting protein 2"
A0A0G2JYN4,-0.020621317544833317,-0.23444243560865646,0.19319980051898983,19.809925961187293,-0.1999472539170349,-5.735151708560333,0.843348910811926,0.9754837221088126,-0,-0,0.9964928176110757,0,CTLvPHE,Ergic2,A0A0G2JYN4_RAT,Endoplasmic reticulum-Golgi intermediate compartment protein
A0A0G2JYR4,0.06677254113655096,-0.06656919157995231,0.20011427385305422,22.703862229621365,1.038200993453497,-5.25931814212385,0.3103946349728994,0.8536686562559963,0,0,0.924855365466103,0,CTLvPHE,Lrba,A0A0G2JYR4_RAT,Lipopolysaccharide-responsive and beige-like anchor protein
A0A0G2JYR5,-0.023309478781769144,-0.21704860129474723,0.17042964373120895,25.032926044883357,-0.24943929142504204,-5.724699796840711,0.80532309551122,0.9649311674438997,-0,-0,0.9949659382029106,0,CTLvPHE,Arhgap1,A0A0G2JYR5_RAT,Rho GTPase activating protein 1
A0A0G2JYZ3,0.07135500306305431,-0.38089108716096143,0.52360109328707,17.318039934061883,0.32711408025072564,-5.703689161122823,0.7466575160322926,0.9548844600506912,0,0,0.979369511641682,0,CTLvPHE,Fam3a,A0A0G2JYZ3_RAT,FAM3 metabolism regulating signaling molecule A
A0A0G2JZ38,0.14734507430714672,0.059306528850487344,0.2353836197638061,22.775786112500437,3.4698635239385527,-1.334170302696851,0.0021633864083440402,0.32491359620317056,1,0,0.4048975374971721,0,CTLvPHE,Fhod1,A0A0G2JZ38_RAT,Formin homology 2 domain containing 1
A0A0G2JZ48,-0.042234702111709765,-0.19004873606048092,0.10557933183706139,19.478015087114347,-0.5923841039093733,-5.590065272131501,0.5596018221780331,0.9186279600777567,-0,-0,0.9757796345599745,0,CTLvPHE,Tmf1,A0A0G2JZ48_RAT,TATA element modulatory factor 1
A0A0G2JZ53,0.15091617585584416,0.054982120629482045,0.24685023108220627,23.598487413611668,3.261464224388712,-1.7501490008896443,0.0035568169110864406,0.3878681550390431,1,0,0.4269879000724123,0,CTLvPHE,Birc6,A0A0G2JZ53_RAT,Dual E2 ubiquitin-conjugating enzyme/E3 ubiquitin-protein ligase BIRC6
A0A0G2JZF6,-0.05203283393280955,-0.31251785691103645,0.20845218904541735,19.037408784504386,-0.41413730434453394,-5.673507219845272,0.6827624830017238,0.9446559835218878,-0,-0,0.9803396772450833,0,CTLvPHE,Ndufaf2,A0A0G2JZF6_RAT,NADH:ubiquinone oxidoreductase complex assembly factor 2
A0A0G2JZH8,-0.05252762649341847,-0.17424637922937794,0.069191126242541,23.03699459087287,-0.8947051020386775,-5.384149320296048,0.3805788907284501,0.8732791093680213,-0,-0,0.950521086355943,0,CTLvPHE,Pdhx,A0A0G2JZH8_RAT,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
A0A0G2JZH9,-0.1302458213443778,-0.6737957958372008,0.41330415314844526,21.5215382479806,-0.4967912627985111,-5.63839990410934,0.6242384795808444,0.9313034876879982,-0,-0,0.9404706841243565,0,CTLvPHE,Dhx57,A0A0G2JZH9_RAT,RNA helicase
A0A0G2JZJ1,-0.02436639287371989,-0.3215512985481111,0.2728185128006713,25.065352680279243,-0.16998637987537193,-5.740364584447371,0.8665662058218158,0.9808831309671683,-0,-0,0.9965164058387185,0,CTLvPHE,Psmd14,A0A0G2JZJ1_RAT,"Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 14"
A0A0G2JZR6,-0.10290696601347804,-0.2848416085804229,0.07902767655346682,19.249282650959504,-1.1726786067655384,-5.127323460586472,0.25340127470483365,0.8281528657261807,-0,-0,0.8682559576332141,0,CTLvPHE,Gatad2b,A0A0G2JZR6_RAT,GATA zinc finger domain containing 2B
A0A0G2JZS1,0.006449955443557087,-0.13512289155113105,0.14802280243824523,23.59228705677198,0.09445531026233539,-5.749765913730937,0.9255980281776999,0.9925087290098228,0,0,0.9995014445094247,0,CTLvPHE,Kpna6,A0A0G2JZS1_RAT,Importin subunit alpha
A0A0G2JZT9,0.2141310711954283,-0.13623639800274967,0.5644985403936063,20.252450829324186,1.2670843984965539,-5.0263291598195705,0.21830582828755382,0.8157340156491845,0,0,0.7218938654314182,0,CTLvPHE,Polr2l,A0A0G2JZT9_RAT,"DNA-directed RNA polymerases I, II, and III subunit RPABC5"
A0A0G2JZY0,0.21151792653138202,-0.498055164691084,0.921091017753848,18.3300393948095,0.618015934805786,-5.575710203093497,0.5428772209112311,0.9109090469033363,0,0,0.8787890494411204,0,CTLvPHE,Lsm14b,A0A0G2JZY0_RAT,LSM family member 14B
A0A0G2JZZ4,0.21613339543447552,-0.04129032994045523,0.47355712080940626,22.812630022484957,1.7406960158778013,-4.424872215058374,0.09563358322387354,0.7380641969273103,1,0,0.6021100422346592,0,CTLvPHE,Selenom,A0A0G2JZZ4_RAT,Selenoprotein M
A0A0G2K059,-0.17261016854392608,-0.44026649388734007,0.09504615679948791,25.255522318648577,-1.3370218216309724,-4.947235097897095,0.19480622533046402,0.8065242221165771,-0,-0,0.7540119432541511,0,CTLvPHE,Mcu,A0A0G2K059_RAT,Calcium uniporter protein
A0A0G2K0D3,-0.016001493503431163,-0.13227236688439353,0.1002693798775312,24.187562651197428,-0.2853245985514452,-5.715690864037469,0.7780504921798075,0.9606356790568231,-0,-0,0.9959922560018082,0,CTLvPHE,Lmod1,LMOD1_RAT,Leiomodin-1
A0A0G2K0E0,-0.20837853586553123,-0.6351117511977475,0.21835467946668513,16.265299272080245,-1.0123860779933245,-5.283015036392868,0.32230182849159617,0.8565012890711626,-0,-0,0.7898279820128569,0,CTLvPHE,Ddx56,A0A0G2K0E0_RAT,Probable ATP-dependent RNA helicase DDX56
A0A0G2K0F4,-0.028407614812664406,-0.4361741864507497,0.37935895682542087,15.338105155005218,-0.14443511145383156,-5.744144914397601,0.8864649949557257,0.9836875469307823,-0,-0,0.9965823484173948,0,CTLvPHE,Rassf8,A0A0G2K0F4_RAT,Ras association domain family member 8
A0A0G2K0G9,-0.23236851549179605,-0.572815450577039,0.10807841959344688,18.44770949257841,-1.4150685694257064,-4.854806003665502,0.17097524299294276,0.7938970604782531,-0,-0,0.6633730641530149,0,CTLvPHE,Rin3,A0A0G2K0G9_RAT,Ras and Rab interactor 3
A0A0G2K0J4,0.10009798684871996,-0.2521532708007335,0.45234924449817343,16.227063004098632,0.5891453047123768,-5.591837402225902,0.5617339992986077,0.9186279600777567,0,0,0.943905525422942,0,CTLvPHE,Nipbl,A0A0G2K0J4_RAT,Nipped-B protein
A0A0G2K0J7,0.12318400644377547,-0.09598963611066319,0.34235764899821414,18.457184531712443,1.1652406576318932,-5.134992697654758,0.2563358760356516,0.8281528657261807,0,0,0.8456190778881586,0,CTLvPHE,Ctdp1,A0A0G2K0J7_RAT,RNA polymerase II subunit A C-terminal domain phosphatase
A0A0G2K0L0,-0.03973062667670746,-0.16323613699019812,0.08377488363678322,21.837087771534133,-0.6669429880084672,-5.5466874435231555,0.5117073979462393,0.9041351104204995,-0,-0,0.9737315673958865,0,CTLvPHE,Papss1,A0A0G2K0L0_RAT,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1
A0A0G2K0P1,-0.12276917635144713,-0.4152200980148601,0.16968174531196584,20.997099068288712,-0.8703340563838587,-5.403658200098222,0.39346661923060833,0.8793859983059535,-0,-0,0.8917993998923474,0,CTLvPHE,Kifap3,A0A0G2K0P1_RAT,Kinesin-associated protein 3
A0A0G2K0W3,-0.04430668496033263,-0.28493774274545286,0.1963243728247876,19.49652746572409,-0.38173959386172024,-5.685560114379555,0.7062976667811648,0.945925449404016,-0,-0,0.9847118149225872,0,CTLvPHE,Ttyh3,A0A0G2K0W3_RAT,Protein tweety homolog
A0A0G2K0Y2,0.021357507547843824,-0.08331702114844097,0.12603203624412862,25.86504717189555,0.4230183281277621,-5.670034701849607,0.6763668280159676,0.9430284233956311,0,0,0.9916835681496189,0,CTLvPHE,Igf2bp3,A0A0G2K0Y2_RAT,Insulin-like growth factor 2 mRNA binding protein 3
A0A0G2K162,0.03112061277452227,-0.053365718459318215,0.11560694400836276,25.343040873115754,0.7636798264482402,-5.483112075263203,0.45312851343946026,0.8886318647505691,0,0,0.9756665123853653,0,CTLvPHE,Epb41l2,A0A0G2K162_RAT,Erythrocyte membrane protein band 4.1-like 2
A0A0G2K189,0.030775542136979084,-0.15178851009505426,0.21333959436901243,20.978842964758048,0.3494942824810351,-5.696595390387576,0.7300241870323534,0.9491512385251608,0,0,0.9903623684165702,0,CTLvPHE,Scrn3,A0A0G2K189_RAT,Secernin 3
A0A0G2K1A1,0.14423307883422964,-0.042039012206349036,0.3305051698748083,23.132158643767184,1.605338844168264,-4.611916487257859,0.1226047335690025,0.7593277700162707,0,0,0.7388097065190584,0,CTLvPHE,Zfp706,A0A0G2K1A1_RAT,Zinc finger protein 706
A0A0G2K1B1,-0.00493083302221109,-0.17014398629673608,0.1602823202523139,19.259154021941534,-0.061876438091300216,-5.7521646755038445,0.9512170247800484,0.9936435795204326,-0,-0,0.999753424477497,0,CTLvPHE,Zfp428,A0A0G2K1B1_RAT,Zinc finger protein 428
