pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.8064516129032258,1,0.05312980547054692,-0.28007097707119666,-0.7170303849514859,11,Cdkn1a;Cdk1;Cdk2,Reactome,MITOvPHE_MITO
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,0.2607879924953096,0.7081397026988022,0.11378726182188,-0.3847166262014376,-1.173810920068993,21,Polr2g;Polr2e;Cdk9;Msh2;Jun;Polr2a;Eloa;Polr2i;Nelfb,Reactome,MITOvPHE_MITO
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.2100656455142232,0.667751210653753,0.14040623852334236,0.3990268425041549,1.1871037969743234,17,Sp1;Cdkn2b;Wwtr1;Col1a2;Ppm1a;Smad3,Reactome,MITOvPHE_MITO
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,0.8617021276595744,1,0.05536428377253621,0.2407210085880621,0.7333803555003323,18,Ube2i;Ywhaz;Gsk3b;Ywhag;Hdac1;Mark3,Reactome,MITOvPHE_MITO
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.647834274952919,1,0.0630790410571939,-0.323065586861244,-0.8510595380065029,12,Prkaca;Gamt;Tnrc6b;Hdac2;Lbr;Slc2a3;Mov10,Reactome,MITOvPHE_MITO
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.9197860962566845,1,0.04424074234773751,-0.19606054720495797,-0.7064879546101448,44,H2ax;Psmd3;Smarcc1;Pml;Cdk6;Ccnd1;Myl9;Psmd7;Tnrc6b;Psmd12;Psmb3;Psma4;Mov10;Psmd8,Reactome,MITOvPHE_MITO
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.8877005347593583,1,0.04586203431179851,-0.20422128181155336,-0.7442689930964256,46,Rbm14;Cdkn1a;Psmd3;Akt2;Ccnd1;Cdk1;Psmd7;Mapk1;Cul1;Cdk4;Psmd12;Psmb3;Psma4,Reactome,MITOvPHE_MITO
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.9543859649122807,1,0.0418238690062304,-0.18938356860881772,-0.6348131274488328,33,Cdkn1a;Psmd3;Ccnd1;Psmd7;Itga4;Jag1;Psmd12;Psmb3;Psma4,Reactome,MITOvPHE_MITO
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0.5603305785123966,0.9461702326887963,0.06378453903129748,-0.22763866443270378,-0.9432414684437808,91,Gls;Polr2g;Polr2e;Cdkn1a;Cdk9;Akt2;Tsc1;Rfc4;Pml;Fas;Cox7a2;Msh2;Cdk1;Mtor;Rfc2;Taf9;Jun;Tsc2;Cdk2;Tnrc6b;Polr2a;Eloa;Rbbp7;Gsr;Hdac2;Rpa2;Cox6a1;Polr2i;Nelfb;Mov10;Mre11;Gpi;Ywhab;Akt1;Ccne1;Prdx5,Reactome,MITOvPHE_MITO
REACTOME_TRANSLATION,0.9903069466882067,1,0.03630184623592365,-0.15590888868458327,-0.6517280166118067,96,Mrps15;Tars1;Rps3a;Rpl9;Eif2s1;Psmd3;Rps27l;Eif2s3;Eif1ax;Kars1;Srprb;Eif3b;Psmd7;Ube2d3;Spcs3;Eif2s2;Etf1;Psmd12;Psmb3;Rps19;Psma4;Rars1;Iars1;Mrpl15;Ssr3;Psmd8,Reactome,MITOvPHE_MITO
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.9909747292418772,1,0.041404427376027834,-0.16874842509095983,-0.5468477329770167,27,Akt2;Stx4;Rala;Myh9;Actb;Exoc2;Tubb2a;Snap23;Ywhab;Akt1,Reactome,MITOvPHE_MITO
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.0018342629203806661,0.06870185015176374,0.45505986738722953,-0.5861443520350369,-1.8479452172631239,24,Ncbp1;Nup50;Rnps1;Nup98;Nup107;Alyref;Sympk;Srsf6;Ddx39a;Nup93;Pom121;Nup205;Srsf1;Eif4a3,Reactome,MITOvPHE_MITO
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,0.16052631578947368,0.6366942637492609,0.1797823162983236,0.25002473302067896,1.1449557370486696,118,Slc16a7;Slc38a2;Slc25a4;Slc16a1;Atp6v1f;Slc27a1;Prkar2b;Clta;Akap1;Runx1;Tcirg1;Atp6v1g1;Slc7a1;Bsg;Slc1a4;Mb;Raf1;Slc12a4;Atp6v1e1;Atp6v0d1;Cyb5r1;Slc31a1;Slc25a5;Ldlr;Vdac2;Atp6v0a1;Atp6v1c1;Bmp1,Reactome,MITOvPHE_MITO
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.7476635514018691,1,0.05594285930657051,-0.25363062906780515,-0.7872841995186101,22,Igf2r;Tfrc,Reactome,MITOvPHE_MITO
REACTOME_TRNA_PROCESSING,0.18232044198895028,0.6567256736948923,0.13802224249664274,-0.45289378406811454,-1.264538648237792,15,Nup50;Nup98;Nup107;Cstf2;Nup93;Pom121;Nup205,Reactome,MITOvPHE_MITO
REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS,0.1895424836601307,0.6591970121381886,0.14826150047510658,0.4311735327137939,1.2294374126881102,15,Ptpn1;Abl1;Chuk;Vcl;Itgb1;Ikbkb;Nfkb1,Reactome,MITOvPHE_MITO
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.3808411214953271,0.8245070296006828,0.1035763266125924,0.2948535753197101,1.0442050813166435,37,Srpra;Calr;Wfs1;Parn;Gosr2;Yif1a;Wipi1;Atp6v0d1;Hyou1;Asns;Exosc1;Hspa5;Acadvl;Preb,Reactome,MITOvPHE_MITO
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,0.7011278195488722,1,0.05922191938038196,-0.2983146664353036,-0.8114349042582644,13,Akt2;Vav2;Mtor;Pak1;Cav1;Akt1,Reactome,MITOvPHE_MITO
