pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,0.19066147859922178,0.7320761128100577,0.13880510939113969,-0.4789962602110468,-1.2794719732605595,11,Cnot3;Tnks1bp1;Cnot2;Cnot7;Npm1;Cnot11,Reactome,Interaction
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.6572504708097928,0.998387230858758,0.06238614928936257,-0.27138541038443154,-0.8581519755218738,22,Cnot3;Ep300;Cdkn1b;Tnks1bp1;Cnot2;Cnot7;Npm1;Cnot11,Reactome,Interaction
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,0.6026365348399246,0.9646811325460598,0.06658921041039328,-0.2684458748068283,-0.903112576306786,28,Supt16h;Polr2g;Ctdp1;Msh2;Nelfe;Polr2b;Cdk9;Ccnt1,Reactome,Interaction
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.24791666666666667,0.8005353666450357,0.12443416863039332,0.41301413197258074,1.1884248469587069,14,Ap2a1;Ap2s1;Camk2g;Ap2b1;Tspan7;Epb41l1,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.9377593360995851,1,0.050294806366235845,0.20364261595275424,0.6126326016247751,17,Tbl1x;Carm1;Tfam;Tbl1xr1;Glud1;Crtc1,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.6082089552238806,0.9698781427470679,0.06568136019340105,-0.27589770913835476,-0.8972415785329373,24,Parp1;Stat1;Ep300;Rps27a;Smad2;Cdk9;Ccnt1;Mapk1,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,0.47751605995717344,0.9528225806451612,0.08528846897905017,0.2929698954636766,0.9861812509049301,26,Ube2i;Gsk3b;Ctnnb1;Ywhaz;Hdac1;Eef1e1;Ywhag;Xpo1;Ywhae;Mars1;Lars1;Dars1;Iars1;Rars1;Mark3,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.941544885177453,1,0.05039643224429567,0.20828979662095287,0.6386422045294496,18,Ptpn1;Tbl1x;Camk2g;Hdac1;Tbl1xr1;Pten,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4,0.87279843444227,1,0.050908286551510536,-0.2603227834835464,-0.6735485462365358,10,Nampt;Mapk1;Mov10;Tnrc6b;Mapk3;Nr3c1;Ago2;Maged1;Cdk5;Xpo1,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.5774134790528234,0.9608580602961289,0.06705125798294667,-0.22013341399394137,-0.9400308742981827,78,Smarcb1;Thbs1;Ep300;Rps27a;Psmd7;Itch;Psmd3;Smarce1;Smarcd3;Csnk2a2;Smarcc2;Myl9;Smarcc1;Ash2l;Cbfb;Tjp1;Psmc2;Smarca4;Psmd2,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.924892703862661,1,0.052482762263545854,0.18029416303365495,0.7503996424339838,62,Psma2;Gsk3b;Psmd12;Wwtr1;Psma5;Smurf1;Smad1;Psmb1;Psmc4;Lgals3;Psmd6;Psmb2;Psmd1;Psma3,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.7753222836095764,1,0.05356693847709506,-0.2155678719912269,-0.8296346285952052,49,Ccn2;Itga4;Jag1;Ep300;Rps27a;Psmd7;Psmd3;Cbfb;Psmc2;Psmd2,Reactome,Interaction
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,0.7417475728155339,1,0.05809835768732064,-0.29131064990235905,-0.8002467345132053,12,Polr2g;Polr2b;H2ax,Reactome,Interaction
