uniprot_id,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi,contrast,gene,protein,description
A0A096MIV5,-0.020090165289992967,-0.11236293864661391,0.07218260806662798,23.92486811782867,-0.45124746060322896,-6.7064835202738555,0.6561795442167153,0.9317745519351233,-0,-0,0.9915713170614896,0,CTLvPHE,Abcf2,A0A096MIV5_RAT,ATP binding cassette subfamily F member 2
A0A096MJA9,-0.03966135476867905,-0.12405143773929493,0.04472872820193684,23.06412812494928,-0.9740493617084058,-6.3315848352711,0.3405058426029114,0.8216083338245131,-0,-0,0.9581718916554823,0,CTLvPHE,Asph,A0A096MJA9_RAT,Aspartyl/asparaginyl beta-hydroxylase
A0A096MJE3,0.30729900849846103,-0.14019819743138795,0.75479621442831,22.92912063924975,1.4241099035787916,-5.80964008359584,0.1684397152765236,0.716416976295627,0,0,0.5784784187674676,0,CTLvPHE,Gspt2,A0A096MJE3_RAT,G1 to S phase transition 2
A0A096MJL4,-1.5778365437705872,-1.9763864380413378,-1.1792866494998366,15.01246429659926,-8.210166938703638,8.904689236371691,3.817142704533304e-8,1.8345187837987062e-5,-1,-1,1.973311971504355e-12,-1,CTLvPHE,Tlk1,A0A096MJL4_RAT,Tousled-like kinase 1
A0A096MJM8,0.2410987973599248,-0.244847961728209,0.7270455564480586,17.393346620068254,1.0289138889635288,-6.277216062613362,0.31469612353762966,0.8129844693922664,0,0,0.7567322079799308,0,CTLvPHE,Las1l,A0A096MJM8_RAT,"LAS1-like, ribosome biogenesis factor"
A0A096MJX5,-0.009420845983239445,-0.3734564120472139,0.354614720080735,18.704790025855857,-0.05366841426135356,-6.809635975372951,0.9576835417753662,0.9941231641246999,-0,-0,0.9995927454694303,0,CTLvPHE,C3h9orf78,A0A096MJX5_RAT,Similar to human chromosome 9 open reading frame 78
A0A096MJY1,0.15482676176660348,-0.020939444267376678,0.33059296780058367,24.294974724662925,1.8256427602273015,-5.209145417369822,0.08136004720607458,0.6222140381180955,1,0,0.6781136603762615,0,CTLvPHE,Gpc6,A0A096MJY1_RAT,Glypican 6
A0A096MJZ0,-0.089691232640273455,-0.27884801877442467,0.09946555349387773,20.58681232174585,-0.9828499999465161,-6.32304173685405,0.3362737930716474,0.8216083338245131,-0,-0,0.9068772635659439,0,CTLvPHE,Dnal1,DNAL1_RAT,Dynein axonemal light chain 1
A0A096MK48,0.1304728475457395,-0.1277221860728538,0.3886678811643328,21.641376981320573,1.047960545272853,-6.257750227980275,0.3060297813481888,0.8108180949562106,0,0,0.8568526112612566,0,CTLvPHE,Serf1,A0A096MK48_RAT,Small EDRK-rich factor 1
A0A096MK61,-0.10307663127361621,-0.21546107461352668,0.009307812066294247,24.58149650318869,-1.9008981711583373,-5.084145864632179,0.07034984687841635,0.601388976236909,-1,-0,0.7606410672900588,0,CTLvPHE,Crtap,A0A096MK61_RAT,Cartilage associated protein
A0A096MK89,-0.08618976726635097,-0.3433917860157605,0.17101225148305854,27.503351215814856,-0.6949507223339986,-6.564404611853671,0.4943586159930553,0.8820536718134615,-0,-0,0.9410865368717333,0,CTLvPHE,Adgrv1,A0A096MK89_RAT,Adhesion G-protein coupled receptor V1
A0A096MKB0,0.39111392120043575,-0.06800537081505037,0.8502332132159218,19.374154127491764,1.7666495535660385,-5.304861708128458,0.09115457327348632,0.6292102099527457,1,0,0.3918816026487662,0,CTLvPHE,Rab24,A0A096MKB0_RAT,"RAB24, member RAS oncogene family"
A0A096MKC0,-0.09530630496616865,-0.23260631671615892,0.04199370678382161,22.0284557255528,-1.438652460693604,-5.789982482271709,0.16417125713801656,0.7125851118606809,-0,-0,0.8418076504930896,0,CTLvPHE,Gigyf2,A0A096MKC0_RAT,GRB10 interacting GYF protein 2
A0A096MKD1,0.11568465989665455,-0.5303893466921673,0.7617586664854764,20.46573857968652,0.37133525302857845,-6.7401278178470205,0.7139386604854627,0.9463276098992169,0,0,0.9617690804540915,0,CTLvPHE,Eef1akmt1,A0A096MKD1_RAT,EEF1A lysine methyltransferase 1
